"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARG","GDP","TOT","MLN_USD","A","2012",819697.902,
"ARG","GDP","TOT","MLN_USD","A","2013",849616,
"ARG","GDP","TOT","MLN_USD","A","2014",839896.688,
"ARG","GDP","TOT","MLN_USD","A","2015",867176.759,
"ARG","GDP","TOT","MLN_USD","A","2016",885227.529,
"ARG","GDP","TOT","MLN_USD","A","2017",1039330.592,
"ARG","GDP","TOT","MLN_USD","A","2018",1036982.075,
"ARG","GDP","TOT","MLN_USD","A","2019",1033454.909,
"ARG","GDP","TOT","MLN_USD","A","2020",942366.94,
"CRI","GDP","TOT","MLN_USD","A","1991",17225.593,
"CRI","GDP","TOT","MLN_USD","A","1992",19245.156,
"CRI","GDP","TOT","MLN_USD","A","1993",21110.501,
"CRI","GDP","TOT","MLN_USD","A","1994",22538.086,
"CRI","GDP","TOT","MLN_USD","A","1995",23970.119,
"CRI","GDP","TOT","MLN_USD","A","1996",24699.364,
"CRI","GDP","TOT","MLN_USD","A","1997",26518.347,
"CRI","GDP","TOT","MLN_USD","A","1998",28681.659,
"CRI","GDP","TOT","MLN_USD","A","1999",30220.968,
"CRI","GDP","TOT","MLN_USD","A","2000",32084.564,
"CRI","GDP","TOT","MLN_USD","A","2001",33921.231,
"CRI","GDP","TOT","MLN_USD","A","2002",35611.118,
"CRI","GDP","TOT","MLN_USD","A","2003",37813.018,
"CRI","GDP","TOT","MLN_USD","A","2004",40514.992,
"CRI","GDP","TOT","MLN_USD","A","2005",43403.854,
"CRI","GDP","TOT","MLN_USD","A","2006",47971.068,
"CRI","GDP","TOT","MLN_USD","A","2007",53297.55,
"CRI","GDP","TOT","MLN_USD","A","2008",56911.82,
"CRI","GDP","TOT","MLN_USD","A","2009",56779.592,
"CRI","GDP","TOT","MLN_USD","A","2010",60553.221,
"CRI","GDP","TOT","MLN_USD","A","2011",64567.752,
"CRI","GDP","TOT","MLN_USD","A","2012",69073.803,
"CRI","GDP","TOT","MLN_USD","A","2013",73210.057,
"CRI","GDP","TOT","MLN_USD","A","2014",79269.13,
"CRI","GDP","TOT","MLN_USD","A","2015",85240.084,
"CRI","GDP","TOT","MLN_USD","A","2016",93454.856,
"CRI","GDP","TOT","MLN_USD","A","2017",100716.907,
"CRI","GDP","TOT","MLN_USD","A","2018",104960.285,"E"
"CRI","GDP","TOT","MLN_USD","A","2019",109998.851,"E"
"CRI","GDP","TOT","MLN_USD","A","2020",107501.925,"E"
"BGR","GDP","TOT","MLN_USD","A","1995",64930.179,
"BGR","GDP","TOT","MLN_USD","A","1996",57134.593,
"BGR","GDP","TOT","MLN_USD","A","1997",47781.371,
"BGR","GDP","TOT","MLN_USD","A","1998",51005.614,
"BGR","GDP","TOT","MLN_USD","A","1999",47685.742,
"BGR","GDP","TOT","MLN_USD","A","2000",52491.53,
"BGR","GDP","TOT","MLN_USD","A","2001",55759.755,
"BGR","GDP","TOT","MLN_USD","A","2002",61023.384,
"BGR","GDP","TOT","MLN_USD","A","2003",65377.573,
"BGR","GDP","TOT","MLN_USD","A","2004",70947.27,
"BGR","GDP","TOT","MLN_USD","A","2005",78821.717,
"BGR","GDP","TOT","MLN_USD","A","2006",86597.081,
"BGR","GDP","TOT","MLN_USD","A","2007",96549.245,
"BGR","GDP","TOT","MLN_USD","A","2008",107410.922,
"BGR","GDP","TOT","MLN_USD","A","2009",105648.491,
"BGR","GDP","TOT","MLN_USD","A","2010",110696.452,
"BGR","GDP","TOT","MLN_USD","A","2011",115714.28,
"BGR","GDP","TOT","MLN_USD","A","2012",119289.668,
"BGR","GDP","TOT","MLN_USD","A","2013",120942.825,
"BGR","GDP","TOT","MLN_USD","A","2014",127263.919,
"BGR","GDP","TOT","MLN_USD","A","2015",132016.702,
"BGR","GDP","TOT","MLN_USD","A","2016",143086.264,
"BGR","GDP","TOT","MLN_USD","A","2017",151920.162,
"BGR","GDP","TOT","MLN_USD","A","2018",161275.381,
"BGR","GDP","TOT","MLN_USD","A","2019",172351.356,
"BGR","GDP","TOT","MLN_USD","A","2020",170715.109,
"HRV","GDP","TOT","MLN_USD","A","1995",36940.428,
"HRV","GDP","TOT","MLN_USD","A","1996",39758.817,
"HRV","GDP","TOT","MLN_USD","A","1997",42933.08,
"HRV","GDP","TOT","MLN_USD","A","1998",44512.66,
"HRV","GDP","TOT","MLN_USD","A","1999",44528.501,
"HRV","GDP","TOT","MLN_USD","A","2000",47307.968,
"HRV","GDP","TOT","MLN_USD","A","2001",49665.514,
"HRV","GDP","TOT","MLN_USD","A","2002",54408.765,
"HRV","GDP","TOT","MLN_USD","A","2003",58310.012,
"HRV","GDP","TOT","MLN_USD","A","2004",62559.614,
"HRV","GDP","TOT","MLN_USD","A","2005",65947.589,
"HRV","GDP","TOT","MLN_USD","A","2006",75104.328,
"HRV","GDP","TOT","MLN_USD","A","2007",83268.104,
"HRV","GDP","TOT","MLN_USD","A","2008",89507.429,
"HRV","GDP","TOT","MLN_USD","A","2009",86145.14,
"HRV","GDP","TOT","MLN_USD","A","2010",85111.874,
"HRV","GDP","TOT","MLN_USD","A","2011",89055.653,
"HRV","GDP","TOT","MLN_USD","A","2012",90338.799,
"HRV","GDP","TOT","MLN_USD","A","2013",92861.599,
"HRV","GDP","TOT","MLN_USD","A","2014",93502.185,
"HRV","GDP","TOT","MLN_USD","A","2015",96704.418,
"HRV","GDP","TOT","MLN_USD","A","2016",103842.682,
"HRV","GDP","TOT","MLN_USD","A","2017",110537.908,
"HRV","GDP","TOT","MLN_USD","A","2018",116725.695,
"HRV","GDP","TOT","MLN_USD","A","2019",122956.837,"P"
"HRV","GDP","TOT","MLN_USD","A","2020",115781.94,"P"
"CYP","GDP","TOT","MLN_USD","A","1995",11100.311,
"CYP","GDP","TOT","MLN_USD","A","1996",11425.637,
"CYP","GDP","TOT","MLN_USD","A","1997",11922.442,
"CYP","GDP","TOT","MLN_USD","A","1998",12737.424,
"CYP","GDP","TOT","MLN_USD","A","1999",13502.027,
"CYP","GDP","TOT","MLN_USD","A","2000",14781.223,
"CYP","GDP","TOT","MLN_USD","A","2001",16045.639,
"CYP","GDP","TOT","MLN_USD","A","2002",16716.211,
"CYP","GDP","TOT","MLN_USD","A","2003",17422.376,
"CYP","GDP","TOT","MLN_USD","A","2004",18871.484,
"CYP","GDP","TOT","MLN_USD","A","2005",20504.176,
"CYP","GDP","TOT","MLN_USD","A","2006",22510.259,
"CYP","GDP","TOT","MLN_USD","A","2007",25193.793,
"CYP","GDP","TOT","MLN_USD","A","2008",27398.527,
"CYP","GDP","TOT","MLN_USD","A","2009",27400.309,
"CYP","GDP","TOT","MLN_USD","A","2010",27744.149,
"CYP","GDP","TOT","MLN_USD","A","2011",28345.721,
"CYP","GDP","TOT","MLN_USD","A","2012",27503.333,
"CYP","GDP","TOT","MLN_USD","A","2013",26181.605,
"CYP","GDP","TOT","MLN_USD","A","2014",25643.656,
"CYP","GDP","TOT","MLN_USD","A","2015",26968.66,
"CYP","GDP","TOT","MLN_USD","A","2016",30416.939,
"CYP","GDP","TOT","MLN_USD","A","2017",32909.323,
"CYP","GDP","TOT","MLN_USD","A","2018",35513.293,
"CYP","GDP","TOT","MLN_USD","A","2019",37801.636,
"CYP","GDP","TOT","MLN_USD","A","2020",35553.117,"P"
"MLT","GDP","TOT","MLN_USD","A","1995",5267.669,
"MLT","GDP","TOT","MLN_USD","A","1996",5556.203,
"MLT","GDP","TOT","MLN_USD","A","1997",5927.887,
"MLT","GDP","TOT","MLN_USD","A","1998",6249.258,
"MLT","GDP","TOT","MLN_USD","A","1999",6564.679,
"MLT","GDP","TOT","MLN_USD","A","2000",7163.381,
"MLT","GDP","TOT","MLN_USD","A","2001",7278.363,
"MLT","GDP","TOT","MLN_USD","A","2002",7760.932,
"MLT","GDP","TOT","MLN_USD","A","2003",8333.524,
"MLT","GDP","TOT","MLN_USD","A","2004",8638.259,
"MLT","GDP","TOT","MLN_USD","A","2005",9008.166,
"MLT","GDP","TOT","MLN_USD","A","2006",9439.497,
"MLT","GDP","TOT","MLN_USD","A","2007",10179.831,
"MLT","GDP","TOT","MLN_USD","A","2008",10858.152,
"MLT","GDP","TOT","MLN_USD","A","2009",11000.439,
"MLT","GDP","TOT","MLN_USD","A","2010",11914.869,
"MLT","GDP","TOT","MLN_USD","A","2011",12060.601,
"MLT","GDP","TOT","MLN_USD","A","2012",12703.265,
"MLT","GDP","TOT","MLN_USD","A","2013",13757.008,
"MLT","GDP","TOT","MLN_USD","A","2014",14924.522,
"MLT","GDP","TOT","MLN_USD","A","2015",16669.497,
"MLT","GDP","TOT","MLN_USD","A","2016",18123.883,
"MLT","GDP","TOT","MLN_USD","A","2017",20393.776,
"MLT","GDP","TOT","MLN_USD","A","2018",22229.04,
"MLT","GDP","TOT","MLN_USD","A","2019",24363.319,
"MLT","GDP","TOT","MLN_USD","A","2020",22801.93,
"PER","GDP","TOT","MLN_USD","A","2007",227418.352,
"PER","GDP","TOT","MLN_USD","A","2008",253001.151,
"PER","GDP","TOT","MLN_USD","A","2009",257723.487,
"PER","GDP","TOT","MLN_USD","A","2010",282451.55,
"PER","GDP","TOT","MLN_USD","A","2011",306596.257,
"PER","GDP","TOT","MLN_USD","A","2012",317798.191,
"PER","GDP","TOT","MLN_USD","A","2013",336436.393,"P"
"PER","GDP","TOT","MLN_USD","A","2014",346784.744,"P"
"ROU","GDP","TOT","MLN_USD","A","1995",122856.526,
"ROU","GDP","TOT","MLN_USD","A","1996",129638.012,
"ROU","GDP","TOT","MLN_USD","A","1997",125448.93,
"ROU","GDP","TOT","MLN_USD","A","1998",124782.838,
"ROU","GDP","TOT","MLN_USD","A","1999",125764.098,
"ROU","GDP","TOT","MLN_USD","A","2000",131305.899,
"ROU","GDP","TOT","MLN_USD","A","2001",144334.058,
"ROU","GDP","TOT","MLN_USD","A","2002",155641.203,
"ROU","GDP","TOT","MLN_USD","A","2003",162932.871,
"ROU","GDP","TOT","MLN_USD","A","2004",192696.972,
"ROU","GDP","TOT","MLN_USD","A","2005",204714.06,
"ROU","GDP","TOT","MLN_USD","A","2006",244600.829,
"ROU","GDP","TOT","MLN_USD","A","2007",285751.74,
"ROU","GDP","TOT","MLN_USD","A","2008",344669.95,
"ROU","GDP","TOT","MLN_USD","A","2009",338997.706,
"ROU","GDP","TOT","MLN_USD","A","2010",343978.551,
"ROU","GDP","TOT","MLN_USD","A","2011",360564.155,
"ROU","GDP","TOT","MLN_USD","A","2012",378485.712,
"ROU","GDP","TOT","MLN_USD","A","2013",395316.781,
"ROU","GDP","TOT","MLN_USD","A","2014",411274.339,
"ROU","GDP","TOT","MLN_USD","A","2015",428132.022,
"ROU","GDP","TOT","MLN_USD","A","2016",478201.584,
"ROU","GDP","TOT","MLN_USD","A","2017",531675.182,
"ROU","GDP","TOT","MLN_USD","A","2018",569588.089,
"ROU","GDP","TOT","MLN_USD","A","2019",626169.761,
"ROU","GDP","TOT","MLN_USD","A","2020",616109.657,"P"
"MKD","GDP","TOT","MLN_USD","A","2000",12471.199,
"MKD","GDP","TOT","MLN_USD","A","2001",12316.248,
"MKD","GDP","TOT","MLN_USD","A","2002",12919.265,
"MKD","GDP","TOT","MLN_USD","A","2003",13353.722,
"MKD","GDP","TOT","MLN_USD","A","2004",14565.285,
"MKD","GDP","TOT","MLN_USD","A","2005",15987.066,
"MKD","GDP","TOT","MLN_USD","A","2006",17706.26,
"MKD","GDP","TOT","MLN_USD","A","2007",19086.008,
"MKD","GDP","TOT","MLN_USD","A","2008",21537.219,
"MKD","GDP","TOT","MLN_USD","A","2009",22594.461,
"MKD","GDP","TOT","MLN_USD","A","2010",23364.758,
"MKD","GDP","TOT","MLN_USD","A","2011",24064.035,
"MKD","GDP","TOT","MLN_USD","A","2012",24558.787,
"MKD","GDP","TOT","MLN_USD","A","2013",26269.659,
"MKD","GDP","TOT","MLN_USD","A","2014",27776.156,
"MKD","GDP","TOT","MLN_USD","A","2015",28751.752,
"MKD","GDP","TOT","MLN_USD","A","2016",31373.286,
"MKD","GDP","TOT","MLN_USD","A","2017",32583.022,
"MKD","GDP","TOT","MLN_USD","A","2018",34726.373,
"MKD","GDP","TOT","MLN_USD","A","2019",36634.491,"P"
"ZMB","GDP","TOT","MLN_USD","A","2006",28812.479,
"ZMB","GDP","TOT","MLN_USD","A","2007",32057.694,
"ZMB","GDP","TOT","MLN_USD","A","2008",35221.847,
"ZMB","GDP","TOT","MLN_USD","A","2009",38762.674,
"ZMB","GDP","TOT","MLN_USD","A","2010",43252.758,
"ZMB","GDP","TOT","MLN_USD","A","2011",46613.602,
"ZMB","GDP","TOT","MLN_USD","A","2012",49607.768,
"ZMB","GDP","TOT","MLN_USD","A","2013",53493.8,
"ZMB","GDP","TOT","MLN_USD","A","2014",54507.864,
"ZMB","GDP","TOT","MLN_USD","A","2015",54481.786,
"ZMB","GDP","TOT","MLN_USD","A","2016",55729.642,
"ZMB","GDP","TOT","MLN_USD","A","2017",58735.191,
"ZMB","GDP","TOT","MLN_USD","A","2018",63115.611,
"HKG","GDP","TOT","MLN_USD","A","1990",104222.692,
"HKG","GDP","TOT","MLN_USD","A","1991",113890.945,
"HKG","GDP","TOT","MLN_USD","A","1992",123749.232,
"HKG","GDP","TOT","MLN_USD","A","1993",134536.764,
"HKG","GDP","TOT","MLN_USD","A","1994",145703.797,
"HKG","GDP","TOT","MLN_USD","A","1995",152290.183,
"HKG","GDP","TOT","MLN_USD","A","1996",161682.748,
"HKG","GDP","TOT","MLN_USD","A","1997",172858.26,
"HKG","GDP","TOT","MLN_USD","A","1998",164520.548,
"HKG","GDP","TOT","MLN_USD","A","1999",171079.348,
"HKG","GDP","TOT","MLN_USD","A","2000",188307.603,
"HKG","GDP","TOT","MLN_USD","A","2001",193517.104,
"HKG","GDP","TOT","MLN_USD","A","2002",199834.686,
"HKG","GDP","TOT","MLN_USD","A","2003",209766.849,
"HKG","GDP","TOT","MLN_USD","A","2004",234155.559,
"HKG","GDP","TOT","MLN_USD","A","2005",259288.236,
"HKG","GDP","TOT","MLN_USD","A","2006",285921.258,
"HKG","GDP","TOT","MLN_USD","A","2007",312582.464,
"HKG","GDP","TOT","MLN_USD","A","2008",325443.454,
"HKG","GDP","TOT","MLN_USD","A","2009",319860.564,
"HKG","GDP","TOT","MLN_USD","A","2010",345486.833,
"HKG","GDP","TOT","MLN_USD","A","2011",369685.332,
"HKG","GDP","TOT","MLN_USD","A","2012",373485.399,
"HKG","GDP","TOT","MLN_USD","A","2013",385454.66,
"HKG","GDP","TOT","MLN_USD","A","2014",395992.927,
"HKG","GDP","TOT","MLN_USD","A","2015",411282.706,
"HKG","GDP","TOT","MLN_USD","A","2016",419837.588,
"HKG","GDP","TOT","MLN_USD","A","2017",442387.688,
"HKG","GDP","TOT","MLN_USD","A","2018",466106.548,
"MDG","GDP","TOT","MLN_USD","A","2007",30541.742,"E"
"MDG","GDP","TOT","MLN_USD","A","2008",33333.025,"E"
"MDG","GDP","TOT","MLN_USD","A","2009",32227.722,"E"
"MDG","GDP","TOT","MLN_USD","A","2010",32809.07,"E"
"MDG","GDP","TOT","MLN_USD","A","2011",34048.44,"E"
"MDG","GDP","TOT","MLN_USD","A","2012",34699.876,"E"
"MDG","GDP","TOT","MLN_USD","A","2013",35730.697,"E"
"MDG","GDP","TOT","MLN_USD","A","2014",37125.674,"E"
"MDG","GDP","TOT","MLN_USD","A","2015",37860.909,"E"
"MDG","GDP","TOT","MLN_USD","A","2016",40437.411,"E"
"MDG","GDP","TOT","MLN_USD","A","2017",40952.508,"E"
"MDG","GDP","TOT","MLN_USD","A","2018",43476.259,"E"
"MAR","GDP","TOT","MLN_USD","A","2007",174476.004,
"MAR","GDP","TOT","MLN_USD","A","2008",188405.513,
"MAR","GDP","TOT","MLN_USD","A","2009",197898.249,
"MAR","GDP","TOT","MLN_USD","A","2010",207843.489,
"MAR","GDP","TOT","MLN_USD","A","2011",223315.73,
"MAR","GDP","TOT","MLN_USD","A","2012",225677.095,
"MAR","GDP","TOT","MLN_USD","A","2013",235384.98,
"MAR","GDP","TOT","MLN_USD","A","2014",233044.129,
"MAR","GDP","TOT","MLN_USD","A","2015",247397.868,
"MAR","GDP","TOT","MLN_USD","A","2016",252196.888,
"MAR","GDP","TOT","MLN_USD","A","2017",264212.938,
"MAR","GDP","TOT","MLN_USD","A","2018",279235.646,
"SGP","GDP","TOT","MLN_USD","A","1990",72681.214,
"SGP","GDP","TOT","MLN_USD","A","1991",80164.774,
"SGP","GDP","TOT","MLN_USD","A","1992",87435.625,
"SGP","GDP","TOT","MLN_USD","A","1993",99767.321,
"SGP","GDP","TOT","MLN_USD","A","1994",113205.942,
"SGP","GDP","TOT","MLN_USD","A","1995",123902.549,
"SGP","GDP","TOT","MLN_USD","A","1996",135597.888,
"SGP","GDP","TOT","MLN_USD","A","1997",149412.165,
"SGP","GDP","TOT","MLN_USD","A","1998",147776.825,
"SGP","GDP","TOT","MLN_USD","A","1999",158491.309,
"SGP","GDP","TOT","MLN_USD","A","2000",176680.943,
"SGP","GDP","TOT","MLN_USD","A","2001",178625.969,
"SGP","GDP","TOT","MLN_USD","A","2002",188554.642,
"SGP","GDP","TOT","MLN_USD","A","2003",200767.583,
"SGP","GDP","TOT","MLN_USD","A","2004",226417.853,
"SGP","GDP","TOT","MLN_USD","A","2005",250651.828,
"SGP","GDP","TOT","MLN_USD","A","2006",281491.798,
"SGP","GDP","TOT","MLN_USD","A","2007",315132.192,
"SGP","GDP","TOT","MLN_USD","A","2008",327263.784,
"SGP","GDP","TOT","MLN_USD","A","2009",330157.7,
"SGP","GDP","TOT","MLN_USD","A","2010",382521.231,
"SGP","GDP","TOT","MLN_USD","A","2011",414966.621,
"SGP","GDP","TOT","MLN_USD","A","2012",435967.947,
"SGP","GDP","TOT","MLN_USD","A","2013",448147.719,
"SGP","GDP","TOT","MLN_USD","A","2014",461712.944,
"SGP","GDP","TOT","MLN_USD","A","2015",481393.137,
"SGP","GDP","TOT","MLN_USD","A","2016",501247.434,
"SGP","GDP","TOT","MLN_USD","A","2017",532832.748,
"SGP","GDP","TOT","MLN_USD","A","2018",571120.252,
"EU27_2020","GDP","TOT","MLN_USD","A","1995",8816284.735,
"EU27_2020","GDP","TOT","MLN_USD","A","1996",9231919.975,
"EU27_2020","GDP","TOT","MLN_USD","A","1997",9486061.759,
"EU27_2020","GDP","TOT","MLN_USD","A","1998",9891803.506,
"EU27_2020","GDP","TOT","MLN_USD","A","1999",10337010.875,
"EU27_2020","GDP","TOT","MLN_USD","A","2000",10946835.456,
"EU27_2020","GDP","TOT","MLN_USD","A","2001",11465087.555,
"EU27_2020","GDP","TOT","MLN_USD","A","2002",11878024.378,
"EU27_2020","GDP","TOT","MLN_USD","A","2003",12196280.976,
"EU27_2020","GDP","TOT","MLN_USD","A","2004",12753216.639,
"EU27_2020","GDP","TOT","MLN_USD","A","2005",13299815.853,
"EU27_2020","GDP","TOT","MLN_USD","A","2006",14067117.495,
"EU27_2020","GDP","TOT","MLN_USD","A","2007",14938428.383,
"EU27_2020","GDP","TOT","MLN_USD","A","2008",15420418.79,
"EU27_2020","GDP","TOT","MLN_USD","A","2009",14728035.874,
"EU27_2020","GDP","TOT","MLN_USD","A","2010",15274385.799,
"EU27_2020","GDP","TOT","MLN_USD","A","2011",15752371.756,
"EU27_2020","GDP","TOT","MLN_USD","A","2012",15846864.518,
"EU27_2020","GDP","TOT","MLN_USD","A","2013",16025360.312,
"EU27_2020","GDP","TOT","MLN_USD","A","2014",16392206.857,
"EU27_2020","GDP","TOT","MLN_USD","A","2015",16991410.235,
"EU27_2020","GDP","TOT","MLN_USD","A","2016",17461455.202,
"EU27_2020","GDP","TOT","MLN_USD","A","2017",18189715.815,
"EU27_2020","GDP","TOT","MLN_USD","A","2018",18823277.794,
"EU27_2020","GDP","TOT","MLN_USD","A","2019",19496754.535,
"EU27_2020","GDP","TOT","MLN_USD","A","2020",18631629.737,
